Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,Risk Factor
"10785","","","None","10.91.251.173","tcp","445","Microsoft Windows SMB NativeLanManager Remote System Information Disclosure","It was possible to obtain information about the remote operating
system.","Nessus was able to obtain the remote operating system name and version
(Windows and/or Samba) by sending an authentication request to port
139 or 445. Note that this plugin requires SMB1 to be enabled on the
host.","n/a","","The remote Operating System is : Windows 5.1
The remote native LAN manager is : Windows 2000 LAN Manager
The remote SMB Domain Name is : DC-0A7927972954
","","None"
"10800","","","None","10.91.251.173","udp","161","SNMP Query System Information Disclosure","The System Information of the remote host can be obtained via SNMP.","It is possible to obtain the system information about the remote
host by sending SNMP requests with the OID 1.3.6.1.2.1.1.1.

An attacker may use this information to gain more knowledge about
the target host.","Disable the SNMP service on the remote host if you do not use it,
or filter incoming UDP packets going to this port.","","System information :
 sysDescr     : Hardware: x86 Family 6 Model 94 Stepping 3 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)
 sysObjectID  : 1.3.6.1.4.1.311.1.1.3.1.1
 sysUptime    : 0d 0h 20m 33s
 sysContact   : 
 sysName      : DC-0A7927972954
 sysLocation  : 
 sysServices  : 76

","","None"
"10863","","","None","10.91.251.173","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: localhost

Issuer Name: 

Common Name: localhost

Serial Number: 00 B3 32 F0 DC 69 65 8D FA 

Version: 1

Signature Algorithm: SHA-1 With RSA Encryption

Not Valid Before: Apr 15 22:04:42 2009 GMT
Not Valid After: Apr 13 22:04:42 2019 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 1024 bits
Public Key: 00 CD FA AD 98 F5 8E 74 16 F0 0A AB C6 0A C8 D0 00 4B 66 F9 
            76 06 06 8D D8 4A 1E 02 0D 7A F5 DB 50 74 D2 ED 5D 91 24 77 
            DC 2C 9C 93 46 75 1F 20 D3 9F 07 24 0E 5B AC 20 A8 C7 0D E4 
            EE 45 80 0A DB 75 42 58 13 19 9B 6C 36 9E 14 33 B2 CC 8F 0C 
            EB C5 BA B6 AD EA 10 65 D7 39 66 F0 21 88 07 38 7A 0E C8 2A 
            65 CA F3 14 0A 5E 2C 42 90 CC 84 43 E5 66 BA 60 46 B4 DB B2 
            87 73 15 43 A9 D3 29 45 85 
Exponent: 01 00 01 

Signature Length: 128 bytes / 1024 bits
Signature: 00 30 B6 DB 36 B9 D5 2D 0F 30 E9 64 79 32 4B 94 DD A8 8F 4D 
           77 9D AD 59 56 D8 20 75 8F 92 B1 8B 1A 61 50 71 30 48 70 10 
           8C B6 4F 3B A8 19 2B A9 EB 82 32 89 0F 00 02 1D AD EF 69 B0 
           A7 4B 1F 3A 3A 22 1A 7F 01 AE 65 30 00 D3 46 7C CF 66 CA 2C 
           FD E9 96 01 A5 A2 51 45 50 B0 FE 2D 78 56 4F 4F 93 E3 9C E5 
           4D D3 A2 DD 0E E1 1A D2 71 D2 24 7D 55 30 46 39 8D 54 2C AB 
           76 93 F8 8F 37 BE 0D 0D C1 

Fingerprints : 

SHA-256 Fingerprint: 10 17 42 26 ED 55 F7 8D BF F9 0A 0E 5F 53 5D 95 90 3E 24 1B 
                     AA 33 A0 3C 29 43 43 82 7F DA 71 B4 
SHA-1 Fingerprint: E4 8B DD 08 16 E9 6D BE 01 4C 4C 9D 51 63 2C 93 F7 76 A4 86 
MD5 Fingerprint: CB 7E 4C 94 24 78 A7 00 63 75 B3 81 3D 00 22 A8 

","","None"
"10863","","","None","10.91.251.173","tcp","1433","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: SSL_Self_Signed_Fallback

Issuer Name: 

Common Name: SSL_Self_Signed_Fallback

Serial Number: 45 4F 41 32 D8 43 C8 8B 42 CE 8B 90 33 1E 73 B0 

Version: 3

Signature Algorithm: SHA-1 With RSA Encryption

Not Valid Before: Feb 24 20:46:15 2020 GMT
Not Valid After: Feb 24 20:46:15 2050 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 1024 bits
Public Key: 00 EA E8 46 40 D9 5E 39 14 61 97 C7 0A 99 1D AA 41 67 F8 05 
            79 76 7D E7 56 A1 B9 2B A6 49 57 7A 44 1E 63 04 CA 4A AD 72 
            1D 27 8F 79 6F 05 43 C3 0D FD 87 24 CC 19 11 6D 02 F1 BF 9B 
            42 F8 EE EE CE 0A 4A 65 F6 1C D8 2C AE FA 6B CF 70 ED 0D 46 
            50 AB 04 9E 01 87 86 00 DD 17 91 94 71 21 29 1F EF 0B 1D 4C 
            C5 31 A5 27 8D 74 D7 D2 CE C7 8F 71 74 43 C4 E7 3A A6 06 E8 
            07 68 ED C5 E5 C6 96 04 FB 
Exponent: 01 00 01 

Signature Length: 128 bytes / 1024 bits
Signature: 00 23 F4 3B 1F 71 14 1E 82 17 23 82 85 B1 B1 F0 C9 8D 53 75 
           7B 79 87 86 D2 E6 37 20 A2 97 80 46 AC 6F AD 3F BB 58 29 18 
           00 F0 6B 89 C3 29 CA 0E 53 4C 8B 8D FA E5 03 F3 64 2E 39 7A 
           7C FD 7F 29 32 07 17 F9 36 53 40 31 DE AA 47 D1 DC 52 99 3C 
           B4 94 79 AB EA 9A 80 02 ED 1B 29 F6 3C 08 7C 31 41 2B 4D 7E 
           A2 BD 95 B1 9F 75 65 7C F9 3F CE 83 0F FA 73 20 64 7C 0F 1E 
           12 14 B2 D4 5E 94 30 BE F1 

Fingerprints : 

SHA-256 Fingerprint: 3F 66 C0 16 A3 1E 23 15 9D F1 94 23 68 69 97 6D 46 F5 81 8F 
                     BB 96 3C A5 C7 0A 0B EF 17 63 DD 54 
SHA-1 Fingerprint: 28 3A 0C BA C4 22 38 65 27 F8 94 A8 55 AA 7A 83 4C FC E9 5D 
MD5 Fingerprint: 88 C1 95 D7 F7 9E 94 58 E7 47 84 59 8B 95 C8 ED 

","","None"
"10884","","","None","10.91.251.173","udp","123","Network Time Protocol (NTP) Server Detection","An NTP server is listening on the remote host.","An NTP server is listening on port 123. If not securely configured,
it may provide information about its version, current date, current
time, and possibly system information.","n/a","http://www.ntp.org","
  An NTP service has been discovered, listening on port 123.

  No sensitive information has been disclosed.

  Version : unknown
","","None"
"11011","","","None","10.91.251.173","tcp","139","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
An SMB server is running on this port.
","","None"
"11011","","","None","10.91.251.173","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
","","None"
"11032","","","None","10.91.251.173","tcp","80","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/w/page/13246953/Predictable%20Resource%20Location","
The following directories were discovered:
/cgi-bin, /webalizer, /error, /icons, /server-info, /server-status, /phpmyadmin

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
","","None"
"11032","","","None","10.91.251.173","tcp","443","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/w/page/13246953/Predictable%20Resource%20Location","
The following directories were discovered:
/cgi-bin, /webalizer, /error, /icons, /server-info, /server-status, /phpmyadmin

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
","","None"
"11213","CVE-2003-1567","5.0","Medium","10.91.251.173","tcp","80","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these methods. Refer to the plugin output for more information.","https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus1372570287.html HTTP/1.1
Connection: Close
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.1 200 OK
Date: Tue, 25 Feb 2020 00:09:53 GMT
Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Transfer-Encoding: chunked
Content-Type: message/http


TRACE /Nessus1372570287.html HTTP/1.1
Connection: Keep-Alive
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
","","Medium"
"11213","CVE-2004-2320","5.0","Medium","10.91.251.173","tcp","80","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these methods. Refer to the plugin output for more information.","https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus1372570287.html HTTP/1.1
Connection: Close
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.1 200 OK
Date: Tue, 25 Feb 2020 00:09:53 GMT
Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Transfer-Encoding: chunked
Content-Type: message/http


TRACE /Nessus1372570287.html HTTP/1.1
Connection: Keep-Alive
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
","","Medium"
"11213","CVE-2010-0386","5.0","Medium","10.91.251.173","tcp","80","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these methods. Refer to the plugin output for more information.","https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus1372570287.html HTTP/1.1
Connection: Close
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.1 200 OK
Date: Tue, 25 Feb 2020 00:09:53 GMT
Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
Keep-Alive: timeout=5, max=100
Connection: Keep-Alive
Transfer-Encoding: chunked
Content-Type: message/http


TRACE /Nessus1372570287.html HTTP/1.1
Connection: Keep-Alive
Host: 10.91.251.173
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
","","Medium"
